1520899320342,5
1520985922623,4
1521072100367,4
1521245082797,2
1521331330008,5
1521419458176,5
1521504027177,5
1521590838348,5
1521676920943,5
1521764641223,5
1521850461071,5
1522030078645,5
1522030088840,5
1522030125720,5
1522030146553,5
1522030155307,5
1522030164583,5
1522108819726,5
1522203112097,4
1522368433477,5
1522454553633,5
1522542889558,5
1525113569743,2
1527178547488,4
1528982056589,5
1529366506683,5
1529457510638,5
1529779667008,5
1531166638720,5
